code,descr,lang_code,is_active,cr_by,cr_dtimes
OTP-email-content-template,OTP ಪೀಳಿಗೆಯ ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
OTP-email-subject-template,OTP ಪೀಳಿಗೆಯ ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
OTP-sms-template,OTP SMS ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
Update-email-content-template,ನವೀಕರಣ ನೋಂದಣಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
Update-email-subject-template,ನವೀಕರಣ ನೋಂದಣಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್ ಇಮೇಲ್ ವಿಷಯ,kan,TRUE,superadmin,now()
Update-sms-template,ನವೀಕರಣ ನೋಂದಣಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್ SMS,kan,TRUE,superadmin,now()
Email-Acknowledgement,ಇಮೇಲ್ ಸ್ವೀಕೃತಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
Onscreen-Acknowledgement,ಆನ್‌ಸ್ಕ್ರೀನ್ ಸ್ವೀಕೃತಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
otp-email-content-template,OTP ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
otp-email-subject-template,OTP ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
otp-sms-template,OTP SMS ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
SMS-Acknowledgement,SMS ಸ್ವೀಕೃತಿಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
Acknowledgement-email-subject,ಸ್ವೀಕೃತಿಯ ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
RPR_UIN_CARD_TEMPLATE,UIN ಕಾರ್ಡ್ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
RPR_UIN_DEAC_SMS,UIN ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವಿಕೆ SMS ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
RPR_UIN_DEAC_EMAIL,UIN ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವ ಇಮೇಲ್‌ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
RPR_UIN_REAC_SMS,UIN ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್ ಮರುಸಕ್ರಿಯಗೊಳಿಸಿ SMS,kan,TRUE,superadmin,now()
RPR_UIN_REAC_EMAIL,UIN ಮರುಸಕ್ರಿಯಗೊಳಿಸುವ ಇಮೇಲ್‌ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
reg-sms-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
reg-email-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
auth-otp-sms-template,ಒಟಿಪಿ ಕಳುಹಿಸಲು ದೃಢೀಕರಣ ಒಟಿಪಿ ಸೇವೆ,kan,TRUE,superadmin,now()
auth-otp-email-subject-template,auth otp ಇಮೇಲ್ ಸೇವೆಯ ವಿಷಯ,kan,TRUE,superadmin,now()
auth-otp-email-content-template,auth otp ಇಮೇಲ್ ಸೇವೆಯ ವಿಷಯ,kan,TRUE,superadmin,now()
ida-auth-otp-email-content-template,ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
ida-auth-otp-email-subject-template,ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
ida-auth-otp-sms-template,SMS ನಲ್ಲಿ OTP ಗಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
consent,ಒಪ್ಪಿಗೆ,kan,TRUE,superadmin,now()
updateUIN-email-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
updateUIN-sms-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
lostUIN-email-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
lostUIN-sms-notification,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
cancel-appointment,ನೇಮಕಾತಿ ರದ್ದುಪಡಿಸಲು ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
RPR_LOST_UIN_SMS,ಕಳೆದುಹೋದ UIN ಅಧಿಸೂಚನೆ SMS,kan,TRUE,superadmin,now()
RPR_LOST_UIN_EMAIL,ಕಳೆದುಹೋದ UIN ಅಧಿಸೂಚನೆ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RPR_RPV_SUC_EMAIL,ನೋಂದಣಿ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RPR_RPV_SUC_SMS,ನೋಂದಣಿ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣ ಯಶಸ್ವಿ SMS,kan,TRUE,superadmin,now()
RPR_UPV_SUC_EMAIL,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್ ಅನ್ನು ನವೀಕರಿಸಿ,kan,TRUE,superadmin,now()
RPR_UPV_SUC_SMS,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸಿನ SMS ಅನ್ನು ನವೀಕರಿಸಿ,kan,TRUE,superadmin,now()
RPR_LPV_SUC_EMAIL,ಕಳೆದುಹೋದ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RPR_LPV_SUC_SMS,ಕಳೆದುಹೋದ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RPR_RUPV_SUC_EMAIL,ನಿವಾಸಿ ನವೀಕರಣ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RPR_RUPV_SUC_SMS,ರೆಸಿಡೆಂಟ್ ಅಪ್‌ಡೇಟ್ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣ ಯಶಸ್ವಿ SMS,kan,TRUE,superadmin,now()
RPR_PPV_SUC_EMAIL,ಮರು-ಮುದ್ರಣ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್,kan,TRUE,superadmin,now()
RPR_PPV_SUC_SMS,ಮರು-ಪ್ರಿಂಟ್ ಪ್ಯಾಕೆಟ್ ಊರ್ಜಿತಗೊಳಿಸುವಿಕೆಯ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RPR_APV_SUC_EMAIL,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್ ಅನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಿ,kan,TRUE,superadmin,now()
RPR_APV_SUC_SMS,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ SMS ಅನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಿ,kan,TRUE,superadmin,now()
RPR_DPV_SUC_EMAIL,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ವಿ ಇಮೇಲ್ ಅನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಿ,kan,TRUE,superadmin,now()
RPR_DPV_SUC_SMS,ಡಿ-ಆಕ್ಟಿವೇಟ್ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸಿನ SMS,kan,TRUE,superadmin,now()
RPR_RPV_SUC_EMAIL_SUB,ನೋಂದಣಿ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
RPR_UPV_SUC_EMAIL_SUB,ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸಿನ ಇಮೇಲ್ ಉಪವನ್ನು ನವೀಕರಿಸಿ,kan,TRUE,superadmin,now()
RPR_LPV_SUC_EMAIL_SUB,ಕಳೆದುಹೋದ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
RPR_PPV_SUC_EMAIL_SUB,ಮರು-ಪ್ರಿಂಟ್ ಪ್ಯಾಕೆಟ್ ಊರ್ಜಿತಗೊಳಿಸುವಿಕೆಯ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
RPR_RUPV_SUC_EMAIL_SUB,ನಿವಾಸಿ ನವೀಕರಣ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
RPR_APV_SUC_EMAIL_SUB,ನಿವಾಸಿ ನವೀಕರಣ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
RPR_DPV_SUC_EMAIL_SUB,ಡಿ-ಆಕ್ಟಿವೇಟ್ ಪ್ಯಾಕೆಟ್ ಮೌಲ್ಯೀಕರಣದ ಯಶಸ್ಸು ಇಮೇಲ್ ಉಪ,kan,TRUE,superadmin,now()
reg-ack-template-part,ನೋಂದಣಿ ಸ್ವೀಕೃತಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
reg-preview-template-part,ನೋಂದಣಿ ಪೂರ್ವವೀಕ್ಷಣೆ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
reg-dashboard-template,ಡ್ಯಾಶ್‌ಬೋರ್ಡ್ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
partner-reg-sub-template,ಪಾಲುದಾರ-ರೆಗ್-ಉಪ-ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
partner-status-sub-template,ಪಾಲುದಾರ-ಸ್ಥಿತಿ-ಉಪ-ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
partner-apikey-status-sub-template,ಪಾಲುದಾರ-apikey-ಸ್ಥಿತಿ-ಉಪ-ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
partner-reg-content-template,ಪಾಲುದಾರ ನೋಂದಣಿ ವಿಷಯ ಟೆಂಪ್ಲೇಟ್ ಅನ್ನು ಸೂಚಿಸಿ,kan,TRUE,superadmin,now()
partner-status-content-template,ಪಾಲುದಾರ ಸ್ಥಿತಿ ವಿಷಯ ಟೆಂಪ್ಲೇಟ್ ಅನ್ನು ಸೂಚಿಸಿ,kan,TRUE,superadmin,now()
apikey-status-content-template,ಪಾಲುದಾರ apikey ಸ್ಥಿತಿ ವಿಷಯ ಟೆಂಪ್ಲೇಟ್ ಅನ್ನು ಸೂಚಿಸಿ,kan,TRUE,superadmin,now()
Registration Consent,ನೋಂದಣಿ ಕ್ಲೈಂಟ್‌ನಲ್ಲಿ ಸಮ್ಮತಿ,kan,TRUE,superadmin,now()
RPR_PAUSED_FOR_ADD_INFO_EMAIL,ಹೆಚ್ಚುವರಿ ಮಾಹಿತಿಗಾಗಿ ಇಮೇಲ್ ಟೆಂಪ್ಲೇಟ್ ವಿನಂತಿಸುತ್ತಿದೆ,kan,TRUE,superadmin,now()
RPR_PAUSED_FOR_ADD_INFO_SMS,ಹೆಚ್ಚುವರಿ ಮಾಹಿತಿಗಾಗಿ ಇಮೇಲ್ ಟೆಂಪ್ಲೇಟ್ ವಿನಂತಿಸುತ್ತಿದೆ,kan,TRUE,superadmin,now()
RPR_DUP_UIN_EMAIL_SUB,ನೀವು ಈಗಾಗಲೇ ನೋಂದಾಯಿಸಿರುವ ಕಾರಣ ನೋಂದಣಿ ವಿಫಲವಾಗಿದೆ,kan,TRUE,superadmin,now()
RPR_TEC_ISSUE_EMAIL_SUB,ತಾಂತ್ರಿಕ ಸಮಸ್ಯೆಯಿರುವ ಕಾರಣ ಮರು-ನೋಂದಣಿ ಮಾಡಿ,kan,TRUE,superadmin,now()
RPR_UIN_REAC_EMAIL_SUB,Uin ಅನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RPR_UIN_DEAC_EMAIL_SUB,Uin ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RPR_UIN_GEN_EMAIL_SUB,UIN ರಚಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RPR_UIN_UPD_EMAIL_SUB,UIN ವಿವರಗಳನ್ನು ನವೀಕರಿಸಲಾಗಿದೆ,kan,TRUE,superadmin,now()
RPR_PAUSED_FOR_ADD_INFO_EMAIL_SUB,UIN ಅಪ್ಲಿಕೇಶನ್‌ನಲ್ಲಿ ಪ್ರಗತಿಗಾಗಿ ಹೆಚ್ಚುವರಿ ವಿವರಗಳನ್ನು ವಿನಂತಿಸಲಾಗುತ್ತಿದೆ,kan,TRUE,superadmin,now()
cancel-appointment-email-subject,ನೇಮಕಾತಿ ರದ್ದುಗೊಳಿಸುವ ಇಮೇಲ್ ವಿಷಯಕ್ಕಾಗಿ ಟೆಂಪ್ಲೇಟ್,kan,TRUE,superadmin,now()
auth-email-content,प्रमाणीकरण सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
auth-email-subject,प्रमाणीकरण सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
auth-sms,प्रमाणीकरण एसएमएस के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_DUP_UIN_EMAIL,नकली यूआईएन ईमेल के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_DUP_UIN_SMS,नकली यूआईएन एसएमएस के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_TEC_ISSUE_EMAIL,ईमेल के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_TEC_ISSUE_SMS,तकनीकी समस्या के लिए टेम्प्लेट एसएमएस,hin,TRUE,superadmin,now()
RPR_UIN_GEN_EMAIL,यूआईएन जनरेशन ईमेल के लिए टेम्प्लेट,hin,TRUE,superadmin,now()
RPR_UIN_GEN_SMS,यूआईएन पीढ़ी एसएमएस के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_UIN_UPD_EMAIL,अद्यतन विवरण के लिए टेम्पलेट ईमेल,hin,TRUE,superadmin,now()
RPR_UIN_UPD_SMS,अद्यतन विवरण के लिए टेम्प्लेट एसएमएस,hin,TRUE,superadmin,now()
NewReg-email-content-template,नई पंजीकरण ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
NewReg-email-subject-template,नई पंजीकरण ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
NewReg-sms-template,नए पंजीकरण के लिए टेम्प्लेट एसएमएस,hin,TRUE,superadmin,now()
OTP-email-content-template,ओटीपी पीढ़ी की ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
OTP-email-subject-template,ओटीपी पीढ़ी की ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
OTP-sms-template,ओटीपी एसएमएस के लिए टेम्प्लेट,hin,TRUE,superadmin,now()
Update-email-content-template,नवीनीकरण पंजीकरण के लिए टेम्पलेट ईमेल सामग्री,hin,TRUE,superadmin,now()
Update-email-subject-template,नवीनीकरण पंजीकरण के लिए टेम्पलेट ईमेल सामग्री,hin,TRUE,superadmin,now()
Update-sms-template,नवीनीकरण पंजीकरण के लिए टेम्प्लेट एसएमएस,hin,TRUE,superadmin,now()
Email-Acknowledgement,ईमेल पावती के लिए टेम्पलेट,hin,TRUE,superadmin,now()
Onscreen-Acknowledgement,ऑनस्क्रीन स्वीकृति के लिए टेम्प्लेट,hin,TRUE,superadmin,now()
otp-email-content-template,ओटीपी ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
otp-email-subject-template,ओटीपी ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
otp-sms-template,ओटीपी एसएमएस के लिए टेम्प्लेट,hin,TRUE,superadmin,now()
SMS-Acknowledgement,एसएमएस रसीद के लिए टेम्पलेट,hin,TRUE,superadmin,now()
Acknowledgement-email-subject,पावती ईमेल सामग्री के लिए एक टेम्पलेट,hin,TRUE,superadmin,now()
RPR_UIN_CARD_TEMPLATE,यूआईएन कार्ड टेम्पलेट,hin,TRUE,superadmin,now()
RPR_UIN_DEAC_SMS,यूआईएन निष्क्रियता एसएमएस के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_UIN_DEAC_EMAIL,यूआईएन निष्क्रियकरण ईमेल के लिए टेम्पलेट,hin,TRUE,superadmin,now()
RPR_UIN_REAC_SMS,टेम्पलेट यूआईएन के लिए एसएमएस पुनः सक्रिय करें,hin,TRUE,superadmin,now()
RPR_UIN_REAC_EMAIL,यूआईएन पुनर्सक्रियन ईमेल के लिए टेम्पलेट,hin,TRUE,superadmin,now()
reg-sms-notification,पावती एसएमएस टेम्पलेट,hin,TRUE,superadmin,now()
reg-email-notification,पावती ईमेल टेम्पलेट,hin,TRUE,superadmin,now()
auth-otp-sms-template,ओटीपी भेजने के लिए प्रमाणीकरण ओटीपी सेवा,hin,TRUE,superadmin,now()
auth-otp-email-subject-template,प्रमाणीकरण ओटीपी ईमेल सेवा सामग्री,hin,TRUE,superadmin,now()
auth-otp-email-content-template,प्रमाणीकरण ओटीपी ईमेल सेवा सामग्री,hin,TRUE,superadmin,now()
ida-auth-otp-email-content-template,ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
ida-auth-otp-email-subject-template,ईमेल सामग्री के लिए टेम्पलेट,hin,TRUE,superadmin,now()
ida-auth-otp-sms-template,एसएमएस में ओटीपी के लिए टेम्प्लेट,hin,TRUE,superadmin,now()
consent,सहमत होना,hin,TRUE,superadmin,now()
updateUIN-email-notification,पंजीकरण पावती टेम्पलेट,hin,TRUE,superadmin,now()
updateUIN-sms-notification,पंजीकरण पावती टेम्पलेट,hin,TRUE,superadmin,now()
lostUIN-email-notification,पंजीकरण पावती टेम्पलेट,hin,TRUE,superadmin,now()
lostUIN-sms-notification,पंजीकरण पावती टेम्पलेट,hin,TRUE,superadmin,now()
cancel-appointment,अपॉइंटमेंट रद्द करने का खाका,hin,TRUE,superadmin,now()
RPR_LOST_UIN_SMS,गुम यूआईएन अधिसूचना एसएमएस,hin,TRUE,superadmin,now()
RPR_LOST_UIN_EMAIL,गुम यूआईएन अधिसूचना ईमेल,hin,TRUE,superadmin,now()
RPR_RPV_SUC_EMAIL,पंजीकरण पैकेट सत्यापन सफल ईमेल,hin,TRUE,superadmin,now()
RPR_RPV_SUC_SMS,पंजीकरण पैकेट सत्यापन सफल एसएमएस,hin,TRUE,superadmin,now()
RPR_UPV_SUC_EMAIL,पैकेट सत्यापन के लिए सफल ईमेल अपडेट करें,hin,TRUE,superadmin,now()
RPR_UPV_SUC_SMS,पैकेट सत्यापन सफलता के लिए एसएमएस अपडेट करें,hin,TRUE,superadmin,now()
